pairID,predicted_label
3661072592.jpg#2r1n,0.0
3661072592.jpg#2r1c,2.0
3661072592.jpg#2r1e,1.0
751497345.jpg#1r1e,1.0
751497345.jpg#1r1c,0.0
751497345.jpg#1r1n,2.0
4774595499.jpg#0r1n,0.0
4774595499.jpg#0r1c,0.0
4774595499.jpg#0r1e,1.0
2480850054.jpg#2r1c,0.0
2480850054.jpg#2r1n,1.0
2480850054.jpg#2r1e,2.0
7277233024.jpg#1r1n,2.0
7277233024.jpg#1r1c,0.0
7277233024.jpg#1r1e,0.0
2195887578.jpg#2r1n,0.0
2195887578.jpg#2r1e,1.0
2195887578.jpg#2r1c,1.0
4002498838.jpg#4r1n,1.0
4002498838.jpg#4r1e,0.0
4002498838.jpg#4r1c,0.0
2536434720.jpg#0r1e,2.0
2536434720.jpg#0r2e,1.0
2536434720.jpg#0r2c,0.0
2536434720.jpg#0r1c,0.0
2536434720.jpg#0r1n,2.0
3963654975.jpg#2r1c,2.0
3963654975.jpg#2r1n,1.0
3963654975.jpg#2r1e,0.0
2186139563.jpg#2r1c,1.0
2186139563.jpg#2r1e,0.0
2186139563.jpg#2r1n,2.0
32490830.jpg#0r1n,0.0
32490830.jpg#0r1c,1.0
32490830.jpg#0r1e,2.0
2360279956.jpg#0r1n,0.0
2360279956.jpg#0r1e,2.0
2360279956.jpg#0r1c,2.0
3653462288.jpg#4r1c,0.0
3653462288.jpg#4r1e,2.0
3653462288.jpg#4r1n,2.0
4139373408.jpg#3r1n,0.0
4139373408.jpg#3r1c,1.0
4139373408.jpg#3r1e,0.0
402229993.jpg#4r1n,0.0
402229993.jpg#4r1c,0.0
402229993.jpg#4r1e,1.0
4714264743.jpg#0r1n,0.0
4714264743.jpg#0r1e,1.0
4714264743.jpg#0r1c,1.0
372160542.jpg#0r1c,1.0
372160542.jpg#0r1n,0.0
372160542.jpg#0r1e,1.0
3760793412.jpg#2r1c,0.0
3760793412.jpg#2r1n,0.0
3760793412.jpg#2r1e,2.0
3599568766.jpg#1r1c,1.0
3599568766.jpg#1r1e,0.0
3599568766.jpg#1r1n,1.0
2554562324.jpg#2r1c,2.0
2554562324.jpg#2r1n,1.0
2554562324.jpg#2r1e,2.0
7006400639.jpg#4r1n,0.0
7006400639.jpg#4r1c,2.0
7006400639.jpg#4r1e,0.0
4701188650.jpg#1r1c,2.0
4701188650.jpg#1r1n,2.0
4701188650.jpg#1r1e,0.0
2215925780.jpg#0r1n,0.0
2215925780.jpg#0r1c,2.0
2215925780.jpg#0r1e,0.0
4472750626.jpg#2r1c,1.0
4472750626.jpg#2r1n,2.0
4472750626.jpg#2r1e,0.0
3329169877.jpg#3r1e,2.0
3329169877.jpg#3r1n,1.0
3329169877.jpg#3r1c,1.0
4479587916.jpg#1r2c,2.0
4479587916.jpg#1r1e,1.0
4479587916.jpg#1r2e,2.0
4479587916.jpg#1r2n,0.0
4479587916.jpg#1r1n,2.0
4479587916.jpg#1r1c,0.0
2180480870.jpg#0r1c,1.0
2180480870.jpg#0r1n,2.0
2180480870.jpg#0r1e,2.0
541063517.jpg#2r1c,0.0
541063517.jpg#2r1e,0.0
3578318751.jpg#1r1c,0.0
3578318751.jpg#1r1n,1.0
3578318751.jpg#1r1e,2.0
7863806816.jpg#1r1e,0.0
7863806816.jpg#1r1n,1.0
7863806816.jpg#1r1c,2.0
413737417.jpg#2r1c,0.0
413737417.jpg#2r1e,1.0
413737417.jpg#2r1n,0.0
2136514643.jpg#3r1c,1.0
2136514643.jpg#3r1n,2.0
2136514643.jpg#3r1e,0.0
7513059830.jpg#3r1n,2.0
7513059830.jpg#3r1c,1.0
7513059830.jpg#3r1e,0.0
4634174359.jpg#0r1n,1.0
4634174359.jpg#0r1c,0.0
2879991421.jpg#4r1c,0.0
2879991421.jpg#4r1e,1.0
2879991421.jpg#4r1n,0.0
2494088238.jpg#4r1e,1.0
2494088238.jpg#4r1n,1.0
2494088238.jpg#4r1c,1.0
6085363550.jpg#1r1n,2.0
6085363550.jpg#1r1c,0.0
6085363550.jpg#1r1e,0.0
4937770903.jpg#2r1e,2.0
4937770903.jpg#2r1n,1.0
4937770903.jpg#2r1c,1.0
3796631367.jpg#0r1n,1.0
3796631367.jpg#0r1c,0.0
3796631367.jpg#0r1e,0.0
4931927819.jpg#0r1e,2.0
4931927819.jpg#0r1n,0.0
4931927819.jpg#0r1c,2.0
3491658971.jpg#1r1n,0.0
3491658971.jpg#1r1e,1.0
3491658971.jpg#1r1c,0.0
674513893.jpg#1r1c,1.0
674513893.jpg#1r1e,1.0
674513893.jpg#1r1n,2.0
212863746.jpg#2r1c,1.0
212863746.jpg#2r1e,0.0
212863746.jpg#2r1n,1.0
4878257186.jpg#3r1e,2.0
4878257186.jpg#3r1c,0.0
4878257186.jpg#3r1n,0.0
2282573692.jpg#3r1c,1.0
2282573692.jpg#3r1e,0.0
2282573692.jpg#3r1n,0.0
19796500.jpg#0r1n,2.0
19796500.jpg#0r1c,1.0
19796500.jpg#0r1e,2.0
4971580944.jpg#0r1e,1.0
4971580944.jpg#0r1n,2.0
4971580944.jpg#0r1c,0.0
4971580944.jpg#2r1c,1.0
4971580944.jpg#2r1n,2.0
4971580944.jpg#2r1e,1.0
911795495.jpg#1r1e,0.0
911795495.jpg#1r1c,1.0
911795495.jpg#1r1n,2.0
4465482078.jpg#3r1c,0.0
4465482078.jpg#3r1n,2.0
4465482078.jpg#3r1e,0.0
4509183066.jpg#2r1c,2.0
4509183066.jpg#2r1e,1.0
4509183066.jpg#2r1n,1.0
3973495184.jpg#2r1n,0.0
3973495184.jpg#2r1c,1.0
3973495184.jpg#2r1e,1.0
3264397357.jpg#2r1c,1.0
3264397357.jpg#2r1e,2.0
3264397357.jpg#2r1n,1.0
3296150666.jpg#4r1n,2.0
3296150666.jpg#4r1e,0.0
3296150666.jpg#4r1c,1.0
2601454675.jpg#0r1n,1.0
2601454675.jpg#0r1c,0.0
2601454675.jpg#0r1e,1.0
5761090545.jpg#4r1c,0.0
5761090545.jpg#4r1e,2.0
5761090545.jpg#4r1n,1.0
4282604922.jpg#1r1n,2.0
4282604922.jpg#1r1e,0.0
4282604922.jpg#1r1c,1.0
7197674214.jpg#0r1e,0.0
7197674214.jpg#0r1c,0.0
7197674214.jpg#0r1n,2.0
6237339784.jpg#4r1c,0.0
6237339784.jpg#4r1e,1.0
6237339784.jpg#4r1n,2.0
60779083.jpg#3r1c,1.0
60779083.jpg#3r1e,0.0
3498633396.jpg#1r1e,1.0
3498633396.jpg#1r1c,1.0
3498633396.jpg#1r1n,1.0
2406062461.jpg#4r1n,0.0
2406062461.jpg#4r1c,0.0
2406062461.jpg#4r1e,0.0
3358682439.jpg#2r1n,1.0
3358682439.jpg#2r1e,0.0
3358682439.jpg#2r1c,0.0
3411893215.jpg#1r1n,0.0
3411893215.jpg#1r1c,1.0
3411893215.jpg#1r1e,2.0
4814332291.jpg#1r1c,1.0
4814332291.jpg#1r1e,0.0
4814332291.jpg#1r1n,1.0
4753637884.jpg#1r1e,1.0
4753637884.jpg#1r1c,0.0
4753637884.jpg#1r1n,2.0
289939071.jpg#1r1n,1.0
289939071.jpg#1r1e,2.0
289939071.jpg#1r1c,2.0
3864680925.jpg#4r1c,0.0
3864680925.jpg#4r1n,2.0
3864680925.jpg#4r1e,2.0
3514685438.jpg#4r1e,1.0
3514685438.jpg#4r1c,1.0
3514685438.jpg#4r1n,1.0
241346352.jpg#2r1c,2.0
241346352.jpg#2r1e,1.0
241346352.jpg#2r1n,0.0
444803340.jpg#2r1c,1.0
444803340.jpg#2r1n,0.0
444803340.jpg#2r1e,1.0
2833172038.jpg#3r1c,2.0
2833172038.jpg#3r1e,2.0
2833172038.jpg#3r1n,1.0
3623650392.jpg#2r1c,1.0
3623650392.jpg#2r1n,0.0
3623650392.jpg#2r1e,2.0
7965514148.jpg#0r1e,1.0
7965514148.jpg#0r1n,1.0
7965514148.jpg#0r1c,0.0
3364160101.jpg#2r1n,1.0
3364160101.jpg#2r1c,0.0
3364160101.jpg#2r1e,1.0
4971585516.jpg#0r1c,0.0
4971585516.jpg#0r1e,0.0
4971585516.jpg#0r1n,0.0
4443087970.jpg#3r1n,1.0
4443087970.jpg#3r1e,0.0
4443087970.jpg#3r1c,1.0
7520840988.jpg#0r1c,0.0
7520840988.jpg#0r1n,0.0
7520840988.jpg#0r1e,0.0
78879869.jpg#0r1n,2.0
78879869.jpg#0r1c,1.0
78879869.jpg#0r1e,2.0
4701327918.jpg#1r1n,1.0
4701327918.jpg#1r1c,2.0
4701327918.jpg#1r1e,1.0
3516312179.jpg#3r1c,2.0
3516312179.jpg#3r1e,0.0
3516312179.jpg#3r1n,2.0
4562635939.jpg#4r1c,1.0
4562635939.jpg#4r1n,2.0
4562635939.jpg#4r1e,1.0
6887324285.jpg#0r1c,0.0
6887324285.jpg#0r1e,1.0
6887324285.jpg#0r1n,1.0
3593397394.jpg#0r1n,1.0
3593397394.jpg#0r1c,0.0
3593397394.jpg#0r1e,1.0
4146485510.jpg#1r1c,1.0
4146485510.jpg#1r1e,2.0
4146485510.jpg#1r1n,2.0
156021287.jpg#2r1e,1.0
156021287.jpg#2r1n,0.0
156021287.jpg#2r1c,1.0
6099913481.jpg#1r1c,2.0
6099913481.jpg#1r1n,0.0
6099913481.jpg#1r1e,1.0
6181621171.jpg#1r1n,0.0
6181621171.jpg#1r1e,2.0
6181621171.jpg#1r1c,0.0
3884010975.jpg#3r1c,1.0
3884010975.jpg#3r1e,1.0
3884010975.jpg#3r1n,1.0
7521177104.jpg#2r1n,0.0
7521177104.jpg#2r1c,1.0
7521177104.jpg#2r1e,0.0
6971364322.jpg#3r1c,2.0
6971364322.jpg#3r1n,2.0
6971364322.jpg#3r1e,1.0
4541174424.jpg#4r1n,1.0
4541174424.jpg#4r1e,0.0
4541174424.jpg#4r1c,1.0
3070011270.jpg#1r1e,1.0
3070011270.jpg#1r1n,1.0
3070011270.jpg#1r1c,1.0
4757950870.jpg#0r1e,1.0
4757950870.jpg#0r1n,1.0
4757950870.jpg#0r1c,0.0
3942002204.jpg#2r1c,1.0
3942002204.jpg#2r1n,2.0
3942002204.jpg#2r1e,2.0
4579129242.jpg#4r1e,0.0
4579129242.jpg#4r1c,1.0
4579129242.jpg#4r1n,0.0
2211495714.jpg#0r1c,1.0
2211495714.jpg#0r1e,2.0
2211495714.jpg#0r1n,0.0
5504365495.jpg#0r1e,2.0
5504365495.jpg#0r1n,1.0
5504365495.jpg#0r1c,0.0
241374292.jpg#3r1n,0.0
241374292.jpg#3r1c,0.0
241374292.jpg#3r1e,2.0
2743652730.jpg#2r1c,1.0
2743652730.jpg#2r1n,0.0
2743652730.jpg#2r1e,1.0
3475111806.jpg#2r1e,1.0
3475111806.jpg#2r1c,1.0
3475111806.jpg#2r1n,1.0
4799726314.jpg#0r1e,2.0
4799726314.jpg#0r1c,0.0
4799726314.jpg#0r1n,1.0
3654869593.jpg#2r1e,2.0
3654869593.jpg#2r1n,1.0
3654869593.jpg#2r1c,0.0
4824883554.jpg#1r1e,0.0
4824883554.jpg#1r1n,1.0
4824883554.jpg#1r1c,1.0
4852300027.jpg#0r1e,1.0
4852300027.jpg#0r1c,2.0
4852300027.jpg#0r1n,0.0
3655155990.jpg#3r1e,2.0
3655155990.jpg#3r1n,2.0
3655155990.jpg#3r1c,1.0
3498482871.jpg#0r1c,0.0
3498482871.jpg#0r1e,2.0
3498482871.jpg#0r1n,0.0
3757332635.jpg#3r1n,1.0
3757332635.jpg#3r1c,0.0
3757332635.jpg#3r1e,2.0
2681215810.jpg#2r1n,1.0
2681215810.jpg#2r1e,2.0
2681215810.jpg#2r1c,1.0
487894806.jpg#0r1c,2.0
487894806.jpg#0r1e,1.0
487894806.jpg#0r1n,0.0
558338473.jpg#2r1e,2.0
558338473.jpg#2r1c,1.0
3367399.jpg#0r1n,0.0
3367399.jpg#0r1c,1.0
3367399.jpg#0r1e,1.0
1979233991.jpg#1r1e,1.0
1979233991.jpg#1r1n,1.0
1979233991.jpg#1r1c,1.0
3537322.jpg#0r1e,2.0
3537322.jpg#0r1n,0.0
2033696343.jpg#0r1e,1.0
2033696343.jpg#0r1n,0.0
2033696343.jpg#0r1c,1.0
3630102841.jpg#4r1e,1.0
3630102841.jpg#4r1c,1.0
3630102841.jpg#4r1n,0.0
2575647360.jpg#1r1e,1.0
2575647360.jpg#1r1c,2.0
2575647360.jpg#1r1n,1.0
4870438924.jpg#0r1e,0.0
4870438924.jpg#0r1n,2.0
4870438924.jpg#0r1c,1.0
4429727181.jpg#0r1c,0.0
4429727181.jpg#0r1e,2.0
4429727181.jpg#0r1n,1.0
1290285741.jpg#1r1n,0.0
1290285741.jpg#1r1e,0.0
1290285741.jpg#1r1c,1.0
3827238558.jpg#0r1e,2.0
3827238558.jpg#0r1c,1.0
3827238558.jpg#0r1n,2.0
4937201390.jpg#4r1n,0.0
4937201390.jpg#4r1c,2.0
4937201390.jpg#4r1e,0.0
2402462857.jpg#1r1e,1.0
2402462857.jpg#1r1c,1.0
2402462857.jpg#1r1n,1.0
294443417.jpg#1r1n,1.0
294443417.jpg#1r1e,2.0
294443417.jpg#1r1c,1.0
2474918824.jpg#3r1e,1.0
2474918824.jpg#3r1c,1.0
2474918824.jpg#3r1n,1.0
4987363775.jpg#1r1e,0.0
4987363775.jpg#1r1c,2.0
4987363775.jpg#1r1n,1.0
6267547720.jpg#1r1e,2.0
6267547720.jpg#1r1n,2.0
6267547720.jpg#1r2e,2.0
6267547720.jpg#1r1c,2.0
6267547720.jpg#1r2n,0.0
6267547720.jpg#1r2c,1.0
2600170955.jpg#2r1n,1.0
2600170955.jpg#2r1e,0.0
2600170955.jpg#2r1c,1.0
2557129157.jpg#3r1e,2.0
2557129157.jpg#3r1c,1.0
2557129157.jpg#3r1n,2.0
2498093487.jpg#0r1e,1.0
2498093487.jpg#0r1c,1.0
2498093487.jpg#0r1n,2.0
7610186624.jpg#1r1e,1.0
7610186624.jpg#1r1n,0.0
7610186624.jpg#1r1c,2.0
482882307.jpg#1r1n,0.0
482882307.jpg#1r1e,1.0
482882307.jpg#1r1c,1.0
2391442557.jpg#0r1e,1.0
2391442557.jpg#0r1c,0.0
2480333312.jpg#0r1e,2.0
2480333312.jpg#0r1c,1.0
2480333312.jpg#0r1n,2.0
390886290.jpg#3r1n,1.0
390886290.jpg#3r1e,0.0
390886290.jpg#3r1c,1.0
3047264346.jpg#2r1e,2.0
3047264346.jpg#2r1n,2.0
3047264346.jpg#2r1c,0.0
3091382602.jpg#1r1e,1.0
3091382602.jpg#1r1c,0.0
3091382602.jpg#1r1n,1.0
416960865.jpg#0r1c,2.0
416960865.jpg#0r1n,0.0
416960865.jpg#0r1e,0.0
4563544127.jpg#2r1n,1.0
4563544127.jpg#2r1c,1.0
4563544127.jpg#2r1e,0.0
5217397101.jpg#0r1n,1.0
5217397101.jpg#0r1c,1.0
5217397101.jpg#0r1e,1.0
3550459890.jpg#2r1e,0.0
3550459890.jpg#2r1n,1.0
3550459890.jpg#2r1c,0.0
7537460976.jpg#1r1e,0.0
7537460976.jpg#1r1c,0.0
7537460976.jpg#1r1n,1.0
6887014829.jpg#1r1n,1.0
6887014829.jpg#1r1c,1.0
6887014829.jpg#1r1e,0.0
2920005017.jpg#3r1e,2.0
2920005017.jpg#3r1c,1.0
2920005017.jpg#3r1n,2.0
6209779666.jpg#2r1n,1.0
6209779666.jpg#2r1c,2.0
6209779666.jpg#2r1e,0.0
188352363.jpg#3r1e,1.0
188352363.jpg#3r1c,2.0
188352363.jpg#3r1n,0.0
3657016761.jpg#4r1c,1.0
3657016761.jpg#4r1n,1.0
3657016761.jpg#4r1e,1.0
4567311889.jpg#0r1n,2.0
4567311889.jpg#0r1e,0.0
4567311889.jpg#0r1c,1.0
3084731832.jpg#0r1n,2.0
3084731832.jpg#0r1e,2.0
3084731832.jpg#0r1c,0.0
2635509973.jpg#4r1e,1.0
2635509973.jpg#4r1c,0.0
2635509973.jpg#4r1n,2.0
132935994.jpg#0r1e,1.0
132935994.jpg#0r1c,1.0
4337180031.jpg#1r1c,1.0
4337180031.jpg#1r1e,1.0
4337180031.jpg#1r1n,0.0
4560100704.jpg#0r1e,0.0
4560100704.jpg#0r1c,1.0
4560100704.jpg#0r1n,2.0
4491044489.jpg#1r1c,1.0
4491044489.jpg#1r1n,2.0
4491044489.jpg#1r1e,0.0
2475640704.jpg#0r1n,1.0
2475640704.jpg#0r1e,2.0
2475640704.jpg#0r1c,0.0
171134073.jpg#2r1n,1.0
171134073.jpg#2r1e,0.0
171134073.jpg#2r1c,1.0
8003613232.jpg#3r1n,1.0
8003613232.jpg#3r1c,1.0
8003613232.jpg#3r1e,0.0
2384147448.jpg#2r1c,1.0
2384147448.jpg#2r1n,1.0
2384147448.jpg#2r1e,0.0
4615250594.jpg#4r1c,2.0
4615250594.jpg#4r1e,1.0
4615250594.jpg#4r1n,0.0
2332986053.jpg#2r1e,0.0
2332986053.jpg#2r1c,0.0
2332986053.jpg#2r1n,1.0
80143638.jpg#3r1n,0.0
80143638.jpg#3r1e,2.0
80143638.jpg#3r1c,1.0
78055409.jpg#1r1n,0.0
78055409.jpg#1r1e,0.0
78055409.jpg#1r1c,2.0
2573830838.jpg#1r1e,1.0
2573830838.jpg#1r1c,0.0
2573830838.jpg#1r1n,0.0
271637337.jpg#1r1e,1.0
271637337.jpg#1r1c,2.0
271637337.jpg#1r1n,2.0
51900751.jpg#4r1c,2.0
51900751.jpg#4r1e,0.0
51900751.jpg#4r1n,1.0
4655655011.jpg#1r1e,1.0
4655655011.jpg#1r1c,1.0
4655655011.jpg#1r1n,0.0
3944001513.jpg#1r1n,1.0
3944001513.jpg#1r1e,0.0
3944001513.jpg#1r1c,2.0
6191212927.jpg#1r1n,1.0
6191212927.jpg#1r1e,2.0
6191212927.jpg#1r1c,0.0
6191212927.jpg#4r1n,0.0
6191212927.jpg#4r1e,0.0
6191212927.jpg#4r1c,1.0
4717058364.jpg#4r1c,1.0
4717058364.jpg#4r1e,2.0
4717058364.jpg#4r1n,0.0
5738179350.jpg#4r1e,1.0
5738179350.jpg#4r1n,0.0
5738179350.jpg#4r1c,2.0
2162469360.jpg#1r1e,0.0
2162469360.jpg#1r1c,1.0
3270273940.jpg#1r1c,0.0
3270273940.jpg#1r1e,2.0
3270273940.jpg#1r1n,1.0
3255486615.jpg#0r1c,1.0
3255486615.jpg#0r1n,0.0
3255486615.jpg#0r1e,0.0
4546706008.jpg#2r1e,1.0
4546706008.jpg#2r1c,2.0
4546706008.jpg#2r1n,0.0
4547257158.jpg#2r1c,0.0
4547257158.jpg#2r1n,2.0
4547257158.jpg#2r1e,1.0
2100909581.jpg#3r1c,1.0
2100909581.jpg#3r1n,1.0
2100909581.jpg#3r1e,2.0
2223272586.jpg#0r1n,0.0
2223272586.jpg#0r1c,1.0
2223272586.jpg#0r1e,0.0
2923891109.jpg#4r1e,1.0
2923891109.jpg#4r1c,0.0
2923891109.jpg#4r1n,0.0
2923891109.jpg#2r1n,0.0
2923891109.jpg#2r1e,1.0
2923891109.jpg#2r1c,2.0
3413571342.jpg#2r1e,0.0
3413571342.jpg#2r1c,1.0
3413571342.jpg#2r1n,2.0
4569391692.jpg#1r1e,1.0
4569391692.jpg#1r1c,0.0
1889398867.jpg#2r1n,2.0
1889398867.jpg#2r1c,1.0
1889398867.jpg#2r1e,0.0
5759427006.jpg#0r1c,0.0
5759427006.jpg#0r1e,1.0
5759427006.jpg#0r1n,1.0
6838086484.jpg#4r1c,0.0
6838086484.jpg#4r1n,1.0
6838086484.jpg#4r1e,0.0
2077346067.jpg#0r1n,1.0
2077346067.jpg#0r1e,1.0
2077346067.jpg#0r1c,2.0
2806632713.jpg#4r1e,0.0
2806632713.jpg#4r1n,1.0
4563347566.jpg#3r1n,1.0
4563347566.jpg#3r1c,0.0
4563347566.jpg#3r1e,1.0
4797991515.jpg#0r1c,1.0
4797991515.jpg#0r1e,1.0
4797991515.jpg#0r1n,2.0
467858872.jpg#2r1n,2.0
467858872.jpg#2r1c,1.0
467858872.jpg#2r1e,1.0
359173181.jpg#0r1e,1.0
359173181.jpg#0r1c,2.0
359173181.jpg#0r1n,2.0
4435102887.jpg#4r1n,0.0
4435102887.jpg#4r1e,2.0
4435102887.jpg#4r1c,1.0
726414.jpg#1r1e,0.0
726414.jpg#1r1c,2.0
726414.jpg#1r1n,1.0
3813902547.jpg#1r1c,1.0
3813902547.jpg#1r1n,0.0
3813902547.jpg#1r1e,0.0
3587666993.jpg#0r1e,1.0
3587666993.jpg#0r1c,1.0
3587666993.jpg#0r1n,1.0
2148607546.jpg#3r1c,1.0
2148607546.jpg#3r1n,1.0
2391048897.jpg#1r1e,0.0
2391048897.jpg#1r1n,0.0
2391048897.jpg#1r1c,2.0
4678072371.jpg#0r1e,2.0
4678072371.jpg#0r1c,0.0
4678072371.jpg#0r1n,1.0
4544197412.jpg#4r1e,0.0
4544197412.jpg#4r1n,2.0
4544197412.jpg#4r1c,2.0
5712029145.jpg#0r1n,0.0
5712029145.jpg#0r1c,1.0
5712029145.jpg#0r1e,1.0
3720366614.jpg#0r1n,1.0
3720366614.jpg#0r1e,1.0
3720366614.jpg#0r1c,2.0
3354063643.jpg#2r1e,0.0
3354063643.jpg#2r1c,1.0
3354063643.jpg#2r1n,0.0
2931759630.jpg#4r1n,0.0
2931759630.jpg#4r1c,2.0
2931759630.jpg#4r1e,1.0
4871416563.jpg#1r1n,0.0
4871416563.jpg#1r1e,1.0
4871416563.jpg#1r1c,2.0
8245313425.jpg#0r1c,1.0
8245313425.jpg#0r1e,0.0
8245313425.jpg#0r1n,2.0
3971893411.jpg#3r1e,1.0
3971893411.jpg#3r1n,0.0
3971893411.jpg#3r1c,0.0
2762599124.jpg#2r1e,1.0
2762599124.jpg#2r1n,2.0
2762599124.jpg#2r1c,0.0
4914994391.jpg#0r1c,2.0
4914994391.jpg#0r1n,2.0
4914994391.jpg#0r1e,1.0
51900752.jpg#1r1c,2.0
51900752.jpg#1r1e,1.0
51900752.jpg#1r1n,2.0
3929379436.jpg#2r1e,2.0
3929379436.jpg#2r1n,1.0
3929379436.jpg#2r1c,2.0
4768451314.jpg#0r1n,1.0
4768451314.jpg#0r1e,0.0
4768451314.jpg#0r1c,2.0
3247477917.jpg#4r1e,1.0
3247477917.jpg#4r1c,2.0
3247477917.jpg#4r1n,0.0
4447231069.jpg#0r1c,0.0
4447231069.jpg#0r1n,0.0
4447231069.jpg#0r1e,1.0
276598014.jpg#0r1c,1.0
276598014.jpg#0r1e,1.0
276598014.jpg#0r1n,1.0
2204677106.jpg#0r1c,0.0
2204677106.jpg#0r1n,2.0
2204677106.jpg#0r1e,1.0
3716647219.jpg#3r1e,2.0
3716647219.jpg#3r1n,2.0
3716647219.jpg#3r1c,1.0
4609342954.jpg#3r1n,1.0
4609342954.jpg#3r1c,0.0
4609342954.jpg#3r1e,0.0
5925544338.jpg#0r1e,1.0
5925544338.jpg#0r1n,1.0
5925544338.jpg#0r1c,0.0
3175887061.jpg#2r1e,1.0
3175887061.jpg#2r1c,0.0
3175887061.jpg#2r1n,2.0
7538888988.jpg#0r1e,2.0
7538888988.jpg#0r1n,2.0
7538888988.jpg#0r1c,0.0
1007205537.jpg#1r1c,2.0
1007205537.jpg#1r1n,1.0
1007205537.jpg#1r1e,2.0
4887879873.jpg#2r1e,1.0
4887879873.jpg#2r1n,1.0
4887879873.jpg#2r1c,1.0
464116251.jpg#3r1e,2.0
464116251.jpg#3r1c,1.0
464116251.jpg#3r1n,2.0
7003574454.jpg#1r1n,0.0
7003574454.jpg#1r1c,1.0
7003574454.jpg#1r1e,2.0
4847577630.jpg#1r1c,1.0
4847577630.jpg#1r1n,2.0
4847577630.jpg#1r1e,1.0
2194466679.jpg#2r1e,2.0
2194466679.jpg#2r1c,1.0
2194466679.jpg#2r1n,2.0
2422302286.jpg#3r1e,0.0
2422302286.jpg#3r1n,2.0
2422302286.jpg#3r1c,1.0
474652272.jpg#3r1c,0.0
474652272.jpg#3r1n,2.0
474652272.jpg#3r1e,1.0
2510197716.jpg#4r2e,2.0
2510197716.jpg#4r2c,0.0
2510197716.jpg#4r2n,2.0
5157924597.jpg#3r1e,1.0
5157924597.jpg#3r1c,1.0
5157924597.jpg#3r1n,2.0
221973402.jpg#3r1e,0.0
221973402.jpg#3r1n,2.0
221973402.jpg#3r1c,1.0
2103055320.jpg#2r1c,1.0
2103055320.jpg#2r1e,0.0
2103055320.jpg#2r1n,0.0
2726301121.jpg#0r1c,1.0
2726301121.jpg#0r1e,1.0
2726301121.jpg#0r1n,2.0
3528884854.jpg#0r1c,0.0
3528884854.jpg#0r1e,1.0
3528884854.jpg#0r1n,0.0
2759596272.jpg#1r1n,1.0
2759596272.jpg#1r1e,1.0
2759596272.jpg#1r1c,2.0
2127209046.jpg#1r1c,1.0
2127209046.jpg#1r1n,0.0
2127209046.jpg#1r1e,2.0
4612143549.jpg#2r1c,0.0
4612143549.jpg#2r1e,2.0
4612143549.jpg#2r1n,1.0
5311725126.jpg#0r1e,1.0
5311725126.jpg#0r1c,0.0
5311725126.jpg#0r1n,1.0
4871326552.jpg#1r1n,2.0
4871326552.jpg#1r1c,2.0
4871326552.jpg#1r1e,1.0
656260720.jpg#0r1e,1.0
656260720.jpg#0r1c,0.0
656260720.jpg#0r1n,1.0
181970350.jpg#4r1c,0.0
181970350.jpg#4r1e,2.0
181970350.jpg#4r1n,1.0
4696582030.jpg#4r1n,0.0
4696582030.jpg#4r1e,0.0
4696582030.jpg#4r1c,1.0
4526883901.jpg#2r1e,2.0
4526883901.jpg#2r1c,1.0
4526883901.jpg#2r1n,2.0
2463991834.jpg#2r1c,0.0
2463991834.jpg#2r1n,0.0
2463991834.jpg#2r1e,2.0
2143439626.jpg#1r1c,2.0
2143439626.jpg#1r1n,2.0
2143439626.jpg#1r1e,2.0
42975444.jpg#1r1e,1.0
42975444.jpg#1r1n,2.0
42975444.jpg#1r1c,2.0
2911928620.jpg#4r1c,0.0
2911928620.jpg#4r1e,1.0
2911928620.jpg#4r1n,2.0
7473647124.jpg#3r1n,1.0
7473647124.jpg#3r1e,2.0
7473647124.jpg#3r1c,0.0
6926014828.jpg#0r1n,0.0
6926014828.jpg#0r1e,2.0
6926014828.jpg#0r1c,1.0
4145780777.jpg#1r1n,0.0
4145780777.jpg#1r1c,2.0
4145780777.jpg#1r1e,1.0
4145780777.jpg#4r1c,0.0
4145780777.jpg#4r1e,0.0
4145780777.jpg#4r1n,1.0
210711305.jpg#0r1c,2.0
210711305.jpg#0r1n,1.0
210711305.jpg#0r1e,0.0
4328466373.jpg#3r1e,2.0
4328466373.jpg#3r1c,1.0
4328466373.jpg#3r1n,0.0
3052709425.jpg#2r1n,0.0
3052709425.jpg#2r1e,2.0
3052709425.jpg#2r1c,0.0
4626192243.jpg#2r1c,2.0
4626192243.jpg#2r1n,1.0
4626192243.jpg#2r1e,0.0
6337111139.jpg#4r1c,2.0
6337111139.jpg#4r1e,2.0
6337111139.jpg#4r1n,2.0
4804569802.jpg#0r1e,1.0
4804569802.jpg#0r1c,1.0
4804569802.jpg#0r1n,0.0
4835492560.jpg#0r1e,0.0
4835492560.jpg#0r1c,1.0
4835492560.jpg#0r1n,1.0
4179301928.jpg#4r1e,1.0
4179301928.jpg#4r1n,2.0
4179301928.jpg#4r1c,0.0
640028992.jpg#4r1n,0.0
640028992.jpg#4r1c,1.0
640028992.jpg#4r1e,1.0
4704939941.jpg#1r1c,0.0
4704939941.jpg#1r1e,1.0
4704939941.jpg#1r1n,0.0
1297871927.jpg#2r1c,2.0
1297871927.jpg#2r1e,1.0
1297871927.jpg#2r1n,0.0
2241665783.jpg#2r1e,2.0
